ID,X,Y,Z
1,99924.47,37398.34,0.0
2,99670.76,39365.45,0.0
3,100162.15,39942.3,0.0
4,100260.34,38815.61,0.0
5,100692.28,39299.03,0.0
6,101337.2,37421.25,0.0
7,100180.76,37220.26,0.0
8,100479.32,37129.37,0.0
9,100791.37,37134.43,0.0
10,101086.82,37234.95,0.0
11,102918.21,40540.5,0.0
12,104501.08,40543.37,0.0
13,103197.99,40323.34,0.0
14,103533.16,40208.88,0.0
15,103887.33,40209.52,0.0
16,104222.08,40325.2,0.0
